1718,114, wlan0_LBS1_NOISE_L, wlan0_LBS2_SIG_Q, wlan0_LBS2_SIG_L, wlan0_LBS2_NOISE_L, wlan0_LBS3_SIG_Q, wlan0_LBS3_SIG_L, wlan0_LBS3_NOISE_L, wlan0_LBS4_SIG_Q, wlan0_LBS4_SIG_L, wlan0_LBS4_NOISE_L, wlan0_NTU@1_SIG_Q, wlan0_NTU@1_SIG_L, wlan0_NTU@1_NOISE_L, wlan0_NTU@2_SIG_Q, wlan0_NTU@2_SIG_L, wlan0_NTU@2_NOISE_L, wlan0_NTU@3_SIG_Q, wlan0_NTU@3_SIG_L, wlan0_NTU@3_NOISE_L, wlan0_NTU@4_SIG_Q, wlan0_NTU@4_SIG_L, wlan0_NTU@4_NOISE_L, wlan0_ntu_peap@1_SIG_Q, wlan0_ntu_peap@1_SIG_L, wlan0_ntu_peap@1_NOISE_L, wlan0_ntu_peap@2_SIG_Q, wlan0_ntu_peap@2_SIG_L, wlan0_ntu_peap@2_NOISE_L, wlan0_ntu_peap@3_SIG_Q, wlan0_ntu_peap@3_SIG_L, wlan0_ntu_peap@3_NOISE_L, wlan0_eduroam@1_SIG_Q, wlan0_eduroam@1_SIG_L, wlan0_eduroam@1_NOISE_L, wlan0_eduroam@2_SIG_Q, wlan0_eduroam@2_SIG_L, wlan0_eduroam@2_NOISE_L, wlan0_eduroam@3_SIG_Q, wlan0_eduroam@3_SIG_L, wlan0_eduroam@3_NOISE_L, wlan0_MD402_1_SIG_Q, wlan0_MD402_1_SIG_L, wlan0_MD402_1_NOISE_L, wlan0_MD402-2_SIG_Q, wlan0_MD402-2_SIG_L, wlan0_MD402-2_NOISE_L, wlan0_NTUMOOC_SIG_Q, wlan0_NTUMOOC_SIG_L, wlan0_NTUMOOC_NOISE_L, wlan0_eslab-Dlink652_SIG_Q, wlan0_eslab-Dlink652_SIG_L, wlan0_eslab-Dlink652_NOISE_L, wlan0_DIRECT-32-HP M377 LaserJet_SIG_Q, wlan0_DIRECT-32-HP M377 LaserJet_SIG_L, wlan0_DIRECT-32-HP M377 LaserJet_NOISE_L, ra0_LBS1_SIG_Q, ra0_LBS1_SIG_L, ra0_LBS1_NOISE_L, ra0_LBS2_SIG_Q, ra0_LBS2_SIG_L, ra0_LBS2_NOISE_L, ra0_LBS3_SIG_Q, ra0_LBS3_SIG_L, ra0_LBS3_NOISE_L, ra0_LBS4_SIG_Q, ra0_LBS4_SIG_L, ra0_LBS4_NOISE_L, ra0_NTU@1_SIG_Q, ra0_NTU@1_SIG_L, ra0_NTU@1_NOISE_L, ra0_NTU@2_SIG_Q, ra0_NTU@2_SIG_L, ra0_NTU@2_NOISE_L, ra0_NTU@3_SIG_Q, ra0_NTU@3_SIG_L, ra0_NTU@3_NOISE_L, ra0_NTU@4_SIG_Q, ra0_NTU@4_SIG_L, ra0_NTU@4_NOISE_L, ra0_ntu_peap@1_SIG_Q, ra0_ntu_peap@1_SIG_L, ra0_ntu_peap@1_NOISE_L, ra0_ntu_peap@2_SIG_Q, ra0_ntu_peap@2_SIG_L, ra0_ntu_peap@2_NOISE_L, ra0_ntu_peap@3_SIG_Q, ra0_ntu_peap@3_SIG_L, ra0_ntu_peap@3_NOISE_L, ra0_eduroam@1_SIG_Q, ra0_eduroam@1_SIG_L, ra0_eduroam@1_NOISE_L, ra0_eduroam@2_SIG_Q, ra0_eduroam@2_SIG_L, ra0_eduroam@2_NOISE_L, ra0_eduroam@3_SIG_Q, ra0_eduroam@3_SIG_L, ra0_eduroam@3_NOISE_L, ra0_MD402_1_SIG_Q, ra0_MD402_1_SIG_L, ra0_MD402_1_NOISE_L, ra0_MD402-2_SIG_Q, ra0_MD402-2_SIG_L, ra0_MD402-2_NOISE_L, ra0_NTUMOOC_SIG_Q, ra0_NTUMOOC_SIG_L, ra0_NTUMOOC_NOISE_L, ra0_eslab-Dlink652_SIG_Q, ra0_eslab-Dlink652_SIG_L, ra0_eslab-Dlink652_NOISE_L, ra0_DIRECT-32-HP M377 LaserJet_SIG_Q, ra0_DIRECT-32-HP M377 LaserJet_SIG_L, ra0_DIRECT-32-HP M377 LaserJet_NOISE_L, Y
48,-62,0,52,-58,0,59,-51,0,61,-49,0,50,-60,0,22,-88,0,27,-83,0,43,-67,0,45,-65,0,32,-78,0,46,-64,0,44,-66,0,31,-79,0,31,-79,0,70,-39,0,46,-64,0,44,-66,0,33,-77,0,34,-76,0,86,-56,-92,94,-53,-92,100,-42,-92,100,-45,-92,63,-65,-92,47,-71,-66,34,-76,-71,86,-56,-92,63,-65,-92,50,-70,-92,83,-57,-92,83,-57,-92,52,-69,-92,50,-70,-92,100,-40,-92,100,-45,-92,94,-53,-92,47,-71,-66,70,-62,-92,71
49,-61,0,55,-55,0,57,-53,0,60,-50,0,50,-60,0,22,-88,0,38,-72,0,47,-63,0,47,-63,0,39,-71,0,46,-64,0,46,-64,0,31,-79,0,34,-76,0,70,-40,0,43,-67,0,44,-66,0,33,-77,0,40,-70,0,96,-52,-92,89,-55,-92,96,-52,-92,100,-44,-92,86,-56,-92,34,-76,-71,50,-70,-92,89,-55,-92,86,-56,-92,50,-70,-92,86,-56,-92,89,-55,-92,39,-74,-69,50,-70,-92,100,-40,-92,24,-80,-75,94,-53,-92,52,-69,-92,68,-63,-92,71
46,-64,0,54,-56,0,59,-51,0,60,-50,0,47,-63,0,22,-88,0,34,-76,0,47,-63,0,47,-63,0,38,-72,0,47,-63,0,46,-64,0,31,-79,0,36,-74,0,68,-42,0,51,-59,0,42,-68,0,31,-79,0,40,-70,0,96,-52,-92,86,-56,-92,100,-48,-92,100,-45,-92,65,-64,-92,44,-72,-67,57,-67,-92,83,-57,-92,65,-64,-92,50,-70,-92,83,-57,-92,86,-56,-92,44,-72,-67,44,-72,-67,100,-41,-92,100,-47,-92,91,-54,-92,37,-75,-70,47,-71,-73,71
49,-61,0,55,-55,0,61,-49,0,60,-50,0,49,-61,0,22,-88,0,33,-77,0,43,-67,0,51,-59,0,33,-77,0,43,-67,0,43,-67,0,27,-83,0,30,-80,0,67,-43,0,53,-57,0,44,-66,0,34,-76,0,35,-75,0,96,-52,-92,83,-57,-92,100,-45,-92,100,-45,-92,68,-63,-92,44,-72,-67,57,-67,-92,83,-57,-92,68,-63,-92,57,-67,-92,83,-57,-92,81,-58,-92,39,-74,-69,55,-68,-92,100,-42,-92,100,-47,-92,96,-52,-92,47,-71,-66,52,-69,-92,71
55,-55,0,58,-52,0,59,-51,0,59,-51,0,40,-70,0,22,-88,0,33,-77,0,43,-67,0,39,-71,0,33,-77,0,35,-75,0,43,-67,0,27,-83,0,30,-80,0,70,-40,0,52,-58,0,39,-71,0,34,-76,0,34,-76,0,96,-52,-92,100,-50,-92,100,-50,-92,100,-45,-92,81,-58,-92,42,-73,-68,44,-72,-67,81,-58,-92,83,-57,-92,44,-72,-67,83,-57,-92,86,-56,-92,50,-70,-92,42,-73,-68,100,-39,-92,100,-46,-92,91,-54,-92,37,-75,-70,37,-75,-77,71
49,-61,0,62,-48,0,55,-55,0,61,-49,0,48,-62,0,22,-88,0,33,-77,0,43,-67,0,48,-62,0,33,-77,0,35,-75,0,37,-73,0,27,-83,0,30,-80,0,64,-46,0,52,-58,0,43,-67,0,34,-76,0,34,-76,0,89,-55,-92,96,-52,-92,100,-49,-92,100,-43,-92,70,-62,-92,39,-74,-69,47,-71,-66,89,-55,-92,73,-61,-92,47,-71,-66,89,-55,-92,91,-54,-92,44,-72,-67,47,-71,-66,100,-44,-92,100,-45,-92,86,-56,-92,57,-67,-92,70,-62,-92,71
49,-61,0,53,-57,0,61,-49,0,57,-53,0,45,-65,0,22,-88,0,33,-77,0,35,-75,0,47,-63,0,33,-77,0,43,-67,0,44,-66,0,34,-76,0,34,-76,0,64,-46,0,52,-58,0,44,-66,0,38,-72,0,36,-74,0,94,-53,-92,100,-46,-92,100,-42,-92,100,-44,-92,81,-58,-92,39,-74,-69,50,-70,-92,89,-55,-92,81,-58,-92,52,-69,-92,89,-55,-92,70,-62,-92,57,-67,-92,52,-69,-92,100,-42,-92,100,-45,-92,68,-63,-92,55,-68,-92,57,-67,-92,71
49,-61,0,54,-56,0,57,-53,0,60,-50,0,47,-63,0,22,-88,0,34,-76,0,35,-75,0,49,-61,0,29,-81,0,43,-67,0,43,-67,0,34,-76,0,28,-82,0,67,-43,0,54,-56,0,43,-67,0,36,-74,0,35,-75,0,99,-51,-92,100,-49,-92,100,-47,-92,100,-45,-92,60,-66,-92,42,-73,-68,50,-70,-92,94,-53,-92,60,-66,-92,47,-71,-66,86,-56,-92,86,-56,-92,57,-67,-92,44,-72,-67,100,-42,-92,100,-44,-92,96,-52,-92,55,-68,-92,57,-67,-92,71
49,-61,0,57,-53,0,58,-52,0,57,-53,0,45,-65,0,22,-88,0,34,-76,0,41,-69,0,49,-61,0,35,-75,0,44,-66,0,43,-67,0,34,-76,0,28,-82,0,61,-49,0,54,-56,0,41,-69,0,32,-78,0,35,-75,0,91,-54,-92,100,-47,-92,100,-45,-92,100,-44,-92,78,-59,-92,42,-73,-68,39,-74,-69,76,-60,-92,78,-59,-92,39,-74,-69,83,-57,-92,83,-57,-92,60,-66,-92,42,-73,-68,100,-40,-92,100,-47,-92,91,-54,-92,34,-76,-71,68,-63,-92,71
42,-68,0,60,-50,0,52,-58,0,52,-58,0,52,-58,0,22,-88,0,34,-76,0,41,-69,0,54,-56,0,35,-75,0,44,-66,0,43,-67,0,34,-76,0,28,-82,0,64,-46,0,57,-53,0,47,-63,0,34,-76,0,37,-73,0,81,-58,-92,99,-51,-92,100,-46,-92,100,-43,-92,57,-67,-92,42,-73,-68,47,-71,-66,89,-55,-92,60,-66,-92,44,-72,-67,86,-56,-92,86,-56,-92,39,-74,-69,50,-70,-92,100,-39,-92,31,-77,-72,99,-51,-92,47,-71,-66,52,-69,-92,71
48,-62,0,51,-59,0,63,-47,0,59,-51,0,48,-62,0,26,-84,0,28,-82,0,43,-67,0,47,-63,0,32,-78,0,44,-66,0,44,-66,0,34,-76,0,28,-82,0,70,-40,0,39,-71,0,42,-68,0,34,-76,0,30,-80,0,96,-52,-92,78,-59,-92,100,-46,-92,100,-44,-92,65,-64,-92,42,-73,-68,47,-71,-75,86,-56,-92,86,-56,-92,39,-74,-78,83,-57,-92,89,-55,-92,44,-72,-67,44,-72,-76,100,-42,-92,100,-44,-92,94,-53,-92,50,-70,-92,76,-60,-92,71
46,-64,0,49,-61,0,65,-45,0,62,-48,0,50,-60,0,24,-86,0,32,-78,0,44,-66,0,53,-57,0,30,-80,0,45,-65,0,44,-66,0,34,-76,0,30,-80,0,68,-42,0,52,-58,0,44,-66,0,37,-73,0,36,-74,0,89,-55,-92,100,-50,-92,100,-44,-92,100,-46,-92,86,-56,-92,0,0,0,55,-68,-92,89,-55,-92,63,-65,-92,57,-67,-92,89,-55,-92,86,-56,-92,42,-73,-68,57,-67,-92,100,-40,-92,100,-44,-92,99,-51,-92,42,-73,-74,60,-66,-92,71
49,-61,0,57,-53,0,63,-47,0,58,-52,0,45,-65,0,29,-81,0,27,-83,0,50,-60,0,47,-63,0,27,-83,0,47,-63,0,42,-68,0,34,-76,0,29,-81,0,70,-40,0,55,-55,0,44,-66,0,37,-73,0,34,-76,0,76,-60,-92,91,-54,-92,100,-40,-92,100,-44,-92,73,-61,-92,39,-74,-69,57,-67,-92,94,-53,-92,89,-55,-92,57,-67,-92,91,-54,-92,81,-58,-92,52,-69,-92,37,-75,-70,100,-47,-92,100,-46,-92,86,-56,-92,39,-74,-69,63,-65,-92,71
58,-52,0,60,-50,0,52,-58,0,56,-54,0,50,-60,0,25,-85,0,34,-76,0,31,-79,0,52,-58,0,27,-83,0,47,-63,0,42,-68,0,34,-76,0,29,-81,0,70,-40,0,66,-44,0,44,-66,0,37,-73,0,34,-76,0,78,-59,-92,100,-45,-92,100,-42,-92,100,-44,-92,86,-56,-92,39,-74,-69,50,-70,-92,83,-57,-92,89,-55,-92,57,-67,-92,83,-57,-92,83,-57,-92,47,-71,-66,55,-68,-92,100,-50,-92,100,-43,-92,94,-53,-92,47,-71,-76,60,-66,-92,71
56,-54,0,63,-47,0,58,-52,0,57,-53,0,48,-62,0,25,-85,0,35,-75,0,45,-65,0,48,-62,0,35,-75,0,47,-63,0,48,-62,0,34,-76,0,33,-77,0,62,-48,0,66,-44,0,43,-67,0,37,-73,0,35,-75,0,78,-59,-92,100,-44,-92,100,-40,-92,100,-45,-92,86,-56,-92,47,-71,-66,55,-68,-92,81,-58,-92,89,-55,-92,52,-69,-92,91,-54,-92,89,-55,-92,44,-72,-67,55,-68,-92,100,-48,-92,100,-43,-92,91,-54,-92,47,-71,-80,63,-65,-92,71
55,-55,0,61,-49,0,56,-54,0,56,-54,0,39,-71,0,25,-85,0,35,-75,0,45,-65,0,45,-65,0,35,-75,0,47,-63,0,45,-65,0,34,-76,0,33,-77,0,63,-47,0,62,-48,0,42,-68,0,37,-73,0,35,-75,0,73,-61,-92,100,-44,-92,100,-41,-92,100,-47,-92,65,-64,-92,52,-69,-92,44,-72,-67,78,-59,-92,65,-64,-92,52,-69,-92,81,-58,-92,83,-57,-92,44,-72,-67,47,-71,-66,100,-45,-92,100,-41,-92,89,-55,-92,29,-78,-73,65,-64,-92,71
51,-59,0,61,-49,0,59,-51,0,57,-53,0,49,-61,0,28,-82,0,35,-75,0,46,-64,0,50,-60,0,35,-75,0,45,-65,0,48,-62,0,34,-76,0,33,-77,0,65,-45,0,61,-49,0,45,-65,0,36,-74,0,38,-72,0,86,-56,-92,100,-43,-92,100,-40,-92,100,-46,-92,65,-64,-92,52,-69,-92,47,-71,-66,81,-58,-92,94,-53,-92,52,-69,-92,83,-57,-92,86,-56,-92,50,-70,-92,47,-71,-66,100,-47,-92,100,-42,-92,94,-53,-92,29,-78,-73,65,-64,-92,71
56,-54,0,63,-47,0,59,-51,0,60,-50,0,55,-55,0,31,-79,0,27,-83,0,49,-61,0,52,-58,0,28,-82,0,44,-66,0,45,-65,0,34,-76,0,33,-77,0,59,-51,0,60,-50,0,47,-63,0,38,-72,0,36,-74,0,94,-53,-92,100,-43,-92,100,-40,-92,100,-45,-92,65,-64,-92,50,-70,-92,39,-74,-69,86,-56,-92,70,-62,-92,50,-70,-92,86,-56,-92,86,-56,-92,44,-72,-67,55,-68,-92,100,-43,-92,100,-42,-92,86,-56,-92,39,-74,-76,65,-64,-92,72
46,-64,0,67,-43,0,60,-50,0,57,-53,0,48,-62,0,31,-79,0,30,-80,0,49,-61,0,48,-62,0,29,-81,0,48,-62,0,47,-63,0,34,-76,0,33,-77,0,51,-59,0,58,-52,0,41,-69,0,37,-73,0,34,-76,0,100,-49,-92,96,-52,-92,100,-47,-92,100,-47,-92,68,-63,-92,42,-73,-68,34,-76,-71,73,-61,-92,63,-65,-92,31,-77,-72,76,-60,-92,78,-59,-92,23,-81,-76,52,-69,-92,100,-46,-92,100,-41,-92,94,-53,-92,55,-68,-92,78,-59,-92,72
54,-56,0,52,-58,0,46,-64,0,60,-50,0,49,-61,0,31,-79,0,30,-80,0,46,-64,0,49,-61,0,29,-81,0,46,-64,0,46,-64,0,34,-76,0,32,-78,0,50,-60,0,58,-52,0,41,-69,0,34,-76,0,34,-76,0,100,-49,-92,100,-48,-92,100,-45,-92,100,-46,-92,50,-70,-92,50,-70,-92,52,-69,-92,81,-58,-92,47,-71,-66,50,-70,-92,78,-59,-92,78,-59,-92,34,-76,-71,50,-70,-92,100,-41,-92,100,-43,-92,76,-60,-92,50,-70,-92,78,-59,-92,72
45,-65,0,67,-43,0,57,-53,0,61,-49,0,52,-58,0,34,-76,0,30,-80,0,46,-64,0,52,-58,0,29,-81,0,40,-70,0,46,-64,0,34,-76,0,32,-78,0,52,-58,0,63,-47,0,51,-59,0,34,-76,0,38,-72,0,100,-49,-92,100,-44,-92,100,-48,-92,100,-44,-92,70,-62,-92,44,-72,-67,39,-74,-69,78,-59,-92,70,-62,-92,55,-68,-92,91,-54,-92,81,-58,-92,31,-77,-72,50,-70,-92,100,-44,-92,100,-44,-92,96,-52,-92,57,-67,-92,68,-63,-92,72
39,-71,0,63,-47,0,61,-49,0,60,-50,0,52,-58,0,33,-77,0,24,-86,0,46,-64,0,52,-58,0,29,-81,0,40,-70,0,45,-65,0,0,0,0,32,-78,0,59,-51,0,61,-49,0,51,-59,0,34,-76,0,37,-73,0,100,-47,-92,100,-49,-92,94,-53,-92,100,-43,-92,76,-60,-92,37,-75,-70,37,-75,-70,73,-61,-92,76,-60,-92,37,-75,-70,86,-56,-92,78,-59,-92,37,-75,-70,34,-76,-71,100,-40,-92,100,-41,-92,91,-54,-92,57,-67,-92,73,-61,-92,72
47,-63,0,56,-54,0,57,-53,0,61,-49,0,46,-64,0,33,-77,0,24,-86,0,43,-67,0,45,-65,0,29,-81,0,40,-70,0,42,-68,0,0,0,0,32,-78,0,47,-63,0,65,-45,0,48,-62,0,33,-77,0,37,-73,0,100,-47,-92,94,-53,-92,100,-46,-92,100,-45,-92,63,-65,-92,42,-73,-68,50,-70,-92,78,-59,-92,65,-64,-92,52,-69,-92,78,-59,-92,86,-56,-92,37,-75,-70,50,-70,-92,100,-41,-92,100,-43,-92,83,-57,-92,57,-67,-92,81,-58,-92,72
50,-60,0,65,-45,0,52,-58,0,63,-47,0,50,-60,0,33,-77,0,24,-86,0,47,-63,0,49,-61,0,25,-85,0,47,-63,0,44,-66,0,0,0,0,26,-84,0,51,-59,0,65,-45,0,51,-59,0,36,-74,0,34,-76,0,100,-48,-92,100,-49,-92,91,-54,-92,100,-44,-92,78,-59,-92,42,-73,-68,44,-72,-67,73,-61,-92,78,-59,-92,42,-73,-68,76,-60,-92,76,-60,-92,34,-76,-71,44,-72,-67,100,-41,-92,100,-42,-92,91,-54,-92,52,-69,-92,60,-66,-92,72
44,-66,0,61,-49,0,53,-57,0,60,-50,0,43,-67,0,33,-77,0,24,-86,0,41,-69,0,48,-62,0,25,-85,0,47,-63,0,42,-68,0,0,0,0,26,-84,0,51,-59,0,60,-50,0,50,-60,0,36,-74,0,34,-76,0,100,-45,-92,96,-52,-92,100,-48,-92,100,-44,-92,68,-63,-92,42,-73,-68,44,-72,-67,76,-60,-92,68,-63,-92,47,-71,-66,76,-60,-92,78,-59,-92,34,-76,-71,44,-72,-67,100,-43,-92,100,-41,-92,89,-55,-92,60,-66,-92,78,-59,-92,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-45,-92,100,-42,-92,100,-49,-92,100,-44,-92,81,-58,-92,34,-76,-71,44,-72,-67,68,-63,-92,76,-60,-92,44,-72,-67,76,-60,-92,78,-59,-92,42,-73,-68,47,-71,-66,100,-43,-92,100,-39,-92,99,-51,-92,60,-66,-92,68,-63,-92,72
53,-57,0,59,-51,0,58,-52,0,60,-50,0,46,-64,0,33,-77,0,24,-86,0,44,-66,0,46,-64,0,25,-85,0,41,-69,0,43,-67,0,0,0,0,26,-84,0,51,-59,0,63,-47,0,49,-61,0,37,-73,0,34,-76,0,100,-45,-92,100,-42,-92,100,-49,-92,100,-44,-92,76,-60,-92,39,-74,-69,44,-72,-67,76,-60,-92,68,-63,-92,44,-72,-67,76,-60,-92,76,-60,-92,42,-73,-68,47,-71,-66,100,-42,-92,100,-42,-92,99,-51,-92,60,-66,-92,68,-63,-92,72
48,-62,0,64,-46,0,49,-61,0,61,-49,0,50,-60,0,33,-77,0,24,-86,0,47,-63,0,49,-61,0,25,-85,0,48,-62,0,47,-63,0,0,0,0,26,-84,0,51,-59,0,62,-48,0,52,-58,0,31,-79,0,31,-79,0,100,-47,-92,81,-58,-92,94,-53,-92,100,-42,-92,57,-67,-92,34,-76,-71,39,-74,-69,81,-58,-92,60,-66,-92,42,-73,-68,73,-61,-92,86,-56,-92,39,-74,-69,39,-74,-69,100,-40,-92,100,-40,-92,91,-54,-92,50,-70,-92,70,-62,-92,72
55,-55,0,66,-44,0,61,-49,0,60,-50,0,46,-64,0,22,-88,0,38,-72,0,40,-70,0,47,-63,0,34,-76,0,44,-66,0,45,-65,0,0,0,0,35,-75,0,51,-59,0,59,-51,0,50,-60,0,34,-76,0,34,-76,0,100,-47,-92,100,-44,-92,100,-48,-92,100,-44,-92,89,-55,-92,42,-73,-68,29,-78,-73,81,-58,-92,65,-64,-92,37,-75,-70,81,-58,-92,86,-56,-92,31,-77,-72,39,-74,-69,100,-41,-92,100,-44,-92,96,-52,-92,55,-68,-92,65,-64,-92,72
52,-58,0,61,-49,0,53,-57,0,60,-50,0,49,-61,0,22,-88,0,38,-72,0,42,-68,0,48,-62,0,34,-76,0,45,-65,0,47,-63,0,0,0,0,35,-75,0,51,-59,0,60,-50,0,51,-59,0,31,-79,0,35,-75,0,100,-45,-92,100,-46,-92,96,-52,-92,100,-42,-92,65,-64,-92,42,-73,-68,42,-73,-68,81,-58,-92,63,-65,-92,34,-76,-71,78,-59,-92,83,-57,-92,34,-76,-71,39,-74,-69,100,-42,-92,100,-38,-92,96,-52,-92,55,-68,-92,70,-62,-92,72
52,-58,0,66,-44,0,57,-53,0,61,-49,0,44,-66,0,22,-88,0,38,-72,0,46,-64,0,46,-64,0,34,-76,0,46,-64,0,48,-62,0,0,0,0,23,-87,0,51,-59,0,61,-49,0,50,-60,0,34,-76,0,36,-74,0,100,-46,-92,100,-44,-92,96,-52,-92,100,-43,-92,78,-59,-92,34,-76,-71,39,-74,-69,83,-57,-92,78,-59,-92,39,-74,-69,86,-56,-92,83,-57,-92,31,-77,-72,34,-76,-71,100,-41,-92,100,-38,-92,96,-52,-92,52,-69,-92,68,-63,-92,72
53,-57,0,61,-49,0,54,-56,0,61,-49,0,51,-59,0,22,-88,0,28,-82,0,43,-67,0,52,-58,0,34,-76,0,46,-64,0,45,-65,0,27,-83,0,27,-83,0,58,-52,0,62,-48,0,54,-56,0,37,-73,0,32,-78,0,100,-45,-92,100,-41,-92,99,-51,-92,100,-43,-92,76,-60,-92,47,-71,-66,57,-67,-92,83,-57,-92,76,-60,-92,60,-66,-92,83,-57,-92,86,-56,-92,37,-75,-70,57,-67,-92,100,-41,-92,100,-37,-92,96,-52,-92,52,-69,-92,68,-63,-92,72
53,-57,0,63,-47,0,58,-52,0,61,-49,0,49,-61,0,31,-79,0,28,-82,0,46,-64,0,47,-63,0,22,-88,0,42,-68,0,47,-63,0,27,-83,0,21,-89,0,58,-52,0,62,-48,0,51,-59,0,31,-79,0,32,-78,0,100,-45,-92,100,-42,-92,100,-47,-92,100,-44,-92,78,-59,-92,47,-71,-66,47,-71,-66,86,-56,-92,78,-59,-92,52,-69,-92,83,-57,-92,89,-55,-92,44,-72,-67,42,-73,-68,100,-40,-92,100,-42,-92,94,-53,-92,57,-67,-92,68,-63,-92,72
53,-57,0,64,-46,0,61,-49,0,57,-53,0,42,-68,0,31,-79,0,28,-82,0,47,-63,0,40,-70,0,22,-88,0,43,-67,0,44,-66,0,27,-83,0,21,-89,0,58,-52,0,56,-54,0,51,-59,0,31,-79,0,35,-75,0,100,-47,-92,100,-43,-92,100,-47,-92,100,-43,-92,63,-65,-92,47,-71,-66,42,-73,-68,89,-55,-92,78,-59,-92,42,-73,-68,83,-57,-92,81,-58,-92,37,-75,-70,29,-78,-73,100,-42,-92,100,-43,-92,96,-52,-92,50,-70,-92,44,-72,-74,72
63,-47,0,55,-55,0,48,-62,0,61,-49,0,47,-63,0,31,-79,0,33,-77,0,45,-65,0,47,-63,0,34,-76,0,46,-64,0,35,-75,0,27,-83,0,21,-89,0,54,-56,0,48,-62,0,49,-61,0,31,-79,0,31,-79,0,94,-53,-92,100,-49,-92,100,-44,-92,100,-46,-92,76,-60,-92,52,-69,-92,50,-70,-92,94,-53,-92,78,-59,-92,50,-70,-92,96,-52,-92,96,-52,-92,29,-78,-73,47,-71,-66,100,-41,-92,100,-39,-92,73,-61,-92,60,-66,-92,78,-59,-92,72
55,-55,0,67,-43,0,52,-58,0,60,-50,0,42,-68,0,31,-79,0,33,-77,0,45,-65,0,40,-70,0,29,-81,0,46,-64,0,44,-66,0,27,-83,0,21,-89,0,54,-56,0,53,-57,0,44,-66,0,30,-80,0,31,-79,0,100,-49,-92,99,-51,-92,100,-46,-92,100,-44,-92,52,-69,-92,55,-68,-92,44,-72,-67,94,-53,-92,55,-68,-92,47,-71,-66,96,-52,-92,94,-53,-92,37,-75,-70,47,-71,-66,100,-42,-92,100,-42,-92,91,-54,-92,47,-71,-66,76,-60,-92,72
50,-60,0,65,-45,0,50,-60,0,60,-50,0,48,-62,0,31,-79,0,37,-73,0,46,-64,0,48,-62,0,29,-81,0,46,-64,0,44,-66,0,27,-83,0,38,-72,0,54,-56,0,55,-55,0,43,-67,0,34,-76,0,31,-79,0,100,-49,-92,100,-47,-92,100,-45,-92,100,-45,-92,78,-59,-92,57,-67,-92,47,-71,-66,91,-54,-92,78,-59,-92,50,-70,-92,91,-54,-92,91,-54,-92,29,-78,-73,47,-71,-66,100,-42,-92,100,-42,-92,83,-57,-92,52,-69,-92,63,-65,-92,72
50,-60,0,66,-44,0,61,-49,0,55,-55,0,31,-79,0,31,-79,0,31,-79,0,44,-66,0,33,-77,0,29,-81,0,46,-64,0,41,-69,0,27,-83,0,31,-79,0,69,-41,0,60,-50,0,49,-61,0,40,-70,0,39,-71,0,100,-50,-92,100,-49,-92,89,-55,-92,100,-44,-92,60,-66,-92,57,-67,-92,44,-72,-67,94,-53,-92,60,-66,-92,44,-72,-67,89,-55,-92,91,-54,-92,34,-76,-71,44,-72,-67,96,-52,-92,100,-37,-92,83,-57,-92,37,-75,-70,63,-65,-92,73
52,-58,0,64,-46,0,61,-49,0,50,-60,0,40,-70,0,31,-79,0,27,-83,0,41,-69,0,41,-69,0,29,-81,0,40,-70,0,41,-69,0,34,-76,0,29,-81,0,67,-43,0,63,-47,0,46,-64,0,37,-73,0,41,-69,0,76,-60,-92,96,-52,-92,100,-48,-92,100,-44,-92,44,-72,-67,57,-67,-92,42,-73,-68,78,-59,-92,44,-72,-67,37,-75,-70,81,-58,-92,81,-58,-92,47,-71,-66,31,-77,-72,100,-48,-92,100,-37,-92,96,-52,-92,57,-67,-92,68,-63,-92,73
51,-59,0,65,-45,0,59,-51,0,60,-50,0,35,-75,0,34,-76,0,29,-81,0,44,-66,0,30,-80,0,29,-81,0,42,-68,0,43,-67,0,34,-76,0,29,-81,0,67,-43,0,55,-55,0,49,-61,0,37,-73,0,46,-64,0,100,-47,-92,99,-51,-92,100,-42,-92,100,-46,-92,52,-69,-92,34,-76,-71,26,-79,-74,73,-61,-92,52,-69,-92,37,-75,-70,73,-61,-92,68,-63,-92,44,-72,-67,39,-74,-69,100,-44,-92,100,-42,-92,100,-50,-92,60,-66,-92,65,-64,-92,73
49,-61,0,64,-46,0,57,-53,0,57,-53,0,41,-69,0,40,-70,0,29,-81,0,41,-69,0,41,-69,0,29,-81,0,42,-68,0,45,-65,0,34,-76,0,29,-81,0,69,-41,0,62,-48,0,46,-64,0,40,-70,0,40,-70,0,100,-48,-92,100,-46,-92,100,-41,-92,100,-46,-92,42,-73,-68,47,-71,-66,39,-74,-69,70,-62,-92,44,-72,-67,26,-79,-74,78,-59,-92,78,-59,-92,50,-70,-92,34,-76,-71,100,-44,-92,100,-42,-92,99,-51,-92,50,-70,-92,55,-68,-92,73
